Date,equity
2022-07-12,1969.9764610745624
2022-07-13,1999.3781861991001
2022-07-14,2021.4247916970899
2022-07-15,2038.794761917615
2022-07-16,2069.916283343685
2022-07-17,2059.9561420321684
2022-07-18,2109.746463100905
2022-07-19,2154.189953602319
2022-07-20,2159.245465361283
2022-07-21,2199.609609545693
2022-07-22,2163.7764155641403
2022-07-23,2160.986052610891
2022-07-24,2172.6942239809414
2022-07-25,2114.7923470104884
2022-07-26,2084.668899671251
2022-07-27,2193.5243900863015
2022-07-28,2244.3886362200055
2022-07-29,2267.6262803403706
2022-07-30,2269.1790936676794
2022-07-31,2259.243797266755
2022-08-01,2259.6876838981693
2022-08-02,2232.0274814873205
2022-08-03,2270.9941605110134
2022-08-04,2277.4378477704804
2022-08-05,2283.0507783652038
2022-08-06,2272.8160794490623
2022-08-07,2277.8229525015618
2022-08-08,2302.9425401240255
2022-08-09,2264.079628894921
2022-08-10,2334.1585824094955
2022-08-11,2322.003827424201
2022-08-12,2382.1089760699037
2022-08-13,2390.068323176879
2022-08-14,2377.124039259967
2022-08-15,2376.5098453553755
2022-08-16,2367.746951532159
2022-08-17,2321.674364523305
2022-08-18,2323.0645563902044
2022-08-19,2219.1366737496414
2022-08-20,2214.699267079906
2022-08-21,2228.4175529050203
2022-08-22,2180.0720536369686
2022-08-23,2183.259331297287
2022-08-24,2179.750401140946
2022-08-25,2219.9510536118596
2022-08-26,2109.562200695034
2022-08-27,2105.591895715175
2022-08-28,2103.6773059942184
2022-08-29,2090.022160002872
2022-08-30,2072.742764462011
2022-08-31,2064.581794572419
2022-09-01,2061.9550794336587
2022-09-02,2059.654703856551
2022-09-03,2059.654703856551
2022-09-04,2059.654703856551
2022-09-05,2059.654703856551
2022-09-06,2053.643230952275
2022-09-07,2063.249113880345
2022-09-08,2063.476007732209
2022-09-09,2069.7644083190135
2022-09-10,2069.7644083190135
2022-09-11,2069.7644083190135
2022-09-12,2072.571359932027
2022-09-13,2056.1151380196457
2022-09-14,2057.846453189021
2022-09-15,2052.6652685474583
2022-09-16,2048.843611979588
2022-09-17,2048.843611979588
2022-09-18,2048.843611979588
2022-09-19,2051.9934825249443
2022-09-20,2045.9363598125585
2022-09-21,2042.9529874563452
2022-09-22,2035.648989150625
2022-09-23,2029.7165221817766
2022-09-24,2029.7165221817766
2022-09-25,2029.7165221817766
2022-09-26,2022.5783427437154
2022-09-27,2017.4910439441728
2022-09-28,2030.4550035793754
2022-09-29,2022.5696734362596
2022-09-30,2015.3531253559152
2022-10-01,2015.3531253559152
2022-10-02,2015.3531253559152
2022-10-03,2027.802085793724
2022-10-04,2038.4229466335144
2022-10-05,2035.7337580809735
2022-10-06,2031.2351868565038
2022-10-07,2019.6106077103018
2022-10-08,2019.6106077103018
2022-10-09,2019.6106077103018
2022-10-10,1983.4638710483293
2022-10-11,1961.3709832874524
2022-10-12,1967.6455489923567
2022-10-13,1990.0877203078605
2022-10-14,1944.209822858092
2022-10-15,1937.58499763961
2022-10-16,1947.1261637822545
2022-10-17,1995.2898373149783
2022-10-18,1998.0642327741482
2022-10-19,1970.2094297252577
2022-10-20,1949.372786806137
2022-10-21,1979.833739998368
2022-10-22,1981.7705668637493
2022-10-23,1998.8163860614325
2022-10-24,2001.5389082588438
2022-10-25,2078.1480673527176
2022-10-26,2080.2725402535248
2022-10-27,2047.1359390569228
2022-10-28,2098.677342163876
2022-10-29,2113.9542959214036
2022-10-30,2108.5428360863953
2022-10-31,2082.9511986974558
2022-11-01,2075.2264101955598
2022-11-02,2008.9200604216378
2022-11-03,1987.3773797594856
2022-11-04,2044.594848420413
2022-11-05,2058.9066273878507
2022-11-06,2025.9251783093846
2022-11-07,2013.9534484166113
2022-11-08,1945.2930838434588
2022-11-09,1906.3892449281022
2022-11-10,2008.9934064212018
2022-11-11,2031.8526838139026
2022-11-12,2031.1115080138165
2022-11-13,2030.1054601074911
2022-11-14,2017.3796407954133
2022-11-15,2040.7139178664506
2022-11-16,2027.6248063141686
2022-11-17,2019.4188442969225
2022-11-18,2017.802231586845
2022-11-19,2017.908256724737
2022-11-20,2016.3067160912008
2022-11-21,2002.0903695735299
2022-11-22,2028.109740832638
2022-11-23,2049.83831692818
2022-11-24,2050.319042681368
2022-11-25,2040.8773538271628
2022-11-26,2040.9467428329674
2022-11-27,2040.6596948579968
2022-11-28,2016.3414150827537
2022-11-29,2005.4608339072101
2022-11-30,2072.683206160591
2022-12-01,2086.4265264836968
2022-12-02,2085.0249610921064
2022-12-03,2083.521844126971
2022-12-04,2084.7623514325
2022-12-05,2049.8095532862485
2022-12-06,2024.9534309165456
2022-12-07,2027.454631151385
2022-12-08,2044.1181877999338
2022-12-09,2026.0324517585584
2022-12-10,2026.074720549924
2022-12-11,2025.974648767274
2022-12-12,2045.0536031667248
2022-12-13,2085.469849293066
2022-12-14,2077.5416130809185
2022-12-15,2017.1124488609141
2022-12-16,1957.1568340839262
2022-12-17,1964.321865308722
2022-12-18,1962.3830783718188
2022-12-19,1926.1906046755294
2022-12-20,1936.4283728726587
2022-12-21,1953.1045789146335
2022-12-22,1919.0271104618341
2022-12-23,1914.3267066064031
2022-12-24,1911.0806912926223
2022-12-25,1910.0571755695066
2022-12-26,1911.103660847914
2022-12-27,1891.8077191496275
2022-12-28,1860.147916576306
2022-12-29,1879.8511870179107
2022-12-30,1877.4073269860044
2022-12-31,1877.3952587884867
2023-01-01,1879.068803933993
2023-01-02,1896.9750572964922
2023-01-03,1924.9364658230802
2023-01-04,1942.7142827796727
2023-01-05,1931.5296896341351
2023-01-06,1961.6457448764431
2023-01-07,1955.6306624891845
2023-01-08,1975.042393775822
2023-01-09,2009.7225178346082
2023-01-10,2013.3832903940752
2023-01-11,2043.0491186378824
2023-01-12,2069.682022749418
2023-01-13,2106.1867970433345
2023-01-14,2202.466007941482
2023-01-15,2184.674248771117
2023-01-16,2199.092957473073
2023-01-17,2186.754136508967
2023-01-18,2147.093299343048
2023-01-19,2154.4418789054716
2023-01-20,2246.0235237170423
2023-01-21,2231.380953722781
2023-01-22,2226.099982444745
2023-01-23,2257.0088505608114
2023-01-24,2233.052917799102
2023-01-25,2261.184875503978
2023-01-26,2281.9004205470587
2023-01-27,2294.3793808965834
2023-01-28,2286.550860530175
2023-01-29,2325.153326354184
2023-01-30,2250.1970374083835
2023-01-31,2283.8022258207
2023-02-01,2345.9884934023116
2023-02-02,2388.283116899054
2023-02-03,2355.774889046393
2023-02-04,2351.135723592447
2023-02-05,2334.409421958633
2023-02-06,2304.820677440425
2023-02-07,2359.9237028251982
2023-02-08,2318.0992585921167
2023-02-09,2245.0827563300077
2023-02-10,2223.0394973678967
2023-02-11,2235.4722296034042
2023-02-12,2237.943217898378
2023-02-13,2259.46078459163
2023-02-14,2279.2976255455446
2023-02-15,2325.536966209907
2023-02-16,2277.116853246816
2023-02-17,2289.450964786472
2023-02-18,2290.354900913875
2023-02-19,2287.093130835254
2023-02-20,2297.144962412689
2023-02-21,2243.3580923057334
2023-02-22,2239.858011783369
2023-02-23,2252.2568135719694
2023-02-24,2208.800764002146
2023-02-25,2206.2641732852867
2023-02-26,2217.209373534499
2023-02-27,2225.6902175826385
2023-02-28,2216.182111019585
2023-03-01,2216.6798670039766
2023-03-02,2213.515618846067
2023-03-03,2211.8623853933686
2023-03-04,2210.9566086332734
2023-03-05,2211.633161103865
2023-03-06,2209.516185092171
2023-03-07,2194.3042554634594
2023-03-08,2183.072915993377
2023-03-09,2135.1061837519337
2023-03-10,2133.5231545543556
2023-03-11,2147.4677172493116
2023-03-12,2188.8303392944713
2023-03-13,2238.9907911770374
2023-03-14,2260.580666975228
2023-03-15,2252.8017994012735
2023-03-16,2282.2461981933443
